id,PLAYER_NAME,TEAM_ABBREVIATION,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT,SEASON
jame_wiseman_ind_26,James Wiseman,IND,25.0,4,0.0,14.6,92.9,102.4,-9.5,0.075,0.6,0.062,0.597,0.114,0.01,127,1.5,2.5,0.6,2025-26
jame_young_phi_18,James Young,PHI,22.0,6,0.667,10.2,90.2,110.6,-20.4,0.053,2.0,0.016,0.511,0.131,0.024,122,0.8,2.3,0.357,2017-18
jami_wilson_lac_18,Jamil Wilson,LAC,27.0,15,0.4,18.3,106.2,105.4,0.8,0.056,1.25,0.055,0.634,0.145,0.067,551,2.5,5.4,0.469,2017-18
jami_watkins_was_26,Jamir Watkins,WAS,24.0,50,0.2,20.6,109.4,115.8,-6.4,0.089,1.68,0.092,0.554,0.148,0.069,2211,2.6,5.9,0.446,2025-26
jami_battle_tor_25,Jamison Battle,TOR,24.0,59,0.356,17.7,105.0,113.4,-8.4,0.073,1.96,0.072,0.59,0.147,0.072,2222,2.5,5.9,0.429,2024-25
jamo_pickett_det_22,Jamorko Pickett,DET,24.0,13,0.308,13.6,109.1,108.8,0.3,0.057,1.4,0.086,0.491,0.133,0.057,374,1.4,3.8,0.36,2021-22
jara_walker_ind_24,Jarace Walker,IND,20.0,33,0.545,10.3,117.3,114.6,2.7,0.138,2.35,0.096,0.527,0.155,0.08,740,1.4,3.3,0.409,2023-24
jara_walker_ind_25,Jarace Walker,IND,21.0,75,0.6,15.8,107.0,112.1,-5.0,0.129,1.41,0.098,0.59,0.165,0.087,2544,2.3,4.8,0.472,2024-25
jara_walker_ind_26,Jarace Walker,IND,22.0,76,0.211,25.7,106.5,117.6,-11.1,0.143,1.38,0.095,0.543,0.2,0.09,4257,4.0,9.6,0.419,2025-26
jare_butler_okc_23,Jared Butler,OKC,22.0,6,0.5,12.8,106.2,103.6,2.6,0.16,1.6,0.024,0.578,0.208,0.085,161,2.5,5.3,0.469,2022-23
jare_butler_was_24,Jared Butler,WAS,23.0,40,0.15,14.1,107.6,111.4,-3.8,0.321,2.52,0.049,0.579,0.194,0.103,1217,2.5,5.0,0.488,2023-24
jare_butler_tot_25,Jared Butler,TOT,24.0,60,0.1,17.4,108.5,114.5,-6.0,0.317,2.75,0.049,0.549,0.222,0.102,2232,3.4,7.6,0.448,2024-25
jare_dudley_pho_17,Jared Dudley,PHX,31.0,64,0.266,21.3,103.6,105.2,-1.6,0.126,1.66,0.077,0.579,0.136,0.079,2902,2.5,5.4,0.454,2016-17
jare_dudley_pho_18,Jared Dudley,PHX,32.0,48,0.146,14.3,106.6,106.4,0.1,0.153,2.79,0.067,0.553,0.102,0.062,1444,1.0,2.5,0.393,2017-18
jare_dudley_brk_19,Jared Dudley,BKN,33.0,59,0.475,20.7,109.4,108.6,0.8,0.093,1.93,0.061,0.554,0.104,0.049,2553,1.7,4.1,0.423,2018-19
jare_mccain_phi_25,Jared McCain,PHI,21.0,23,0.304,25.7,109.3,111.4,-2.1,0.171,1.62,0.048,0.589,0.243,0.106,1210,5.5,11.9,0.46,2024-25
jare_mccain_tot_26,Jared McCain,TOT,22.0,67,0.687,17.3,113.5,108.9,4.6,0.111,1.61,0.056,0.551,0.198,0.079,2484,3.0,7.2,0.425,2025-26
jare_rhoden_det_23,Jared Rhoden,DET,23.0,14,0.143,14.1,114.9,110.6,4.3,0.028,1.33,0.094,0.482,0.106,0.041,409,1.2,3.1,0.386,2022-23
jare_rhoden_det_24,Jared Rhoden,DET,24.0,17,0.118,14.4,105.7,115.0,-9.4,0.085,2.0,0.068,0.597,0.135,0.068,513,1.9,3.9,0.5,2023-24
jare_rhoden_tot_25,Jared Rhoden,TOT,25.0,14,0.571,16.2,118.1,103.4,14.7,0.098,1.78,0.082,0.602,0.183,0.106,486,3.0,6.2,0.483,2024-25
jare_sullinger_tor_17,Jared Sullinger,TOR,25.0,11,0.182,10.7,90.8,104.7,-13.9,0.048,0.75,0.106,0.366,0.199,0.027,238,1.4,4.3,0.319,2016-17
jare_eddie_pho_17,Jarell Eddie,PHX,25.0,5,0.0,12.5,90.8,93.7,-2.9,0.0,0.0,0.042,0.523,0.152,0.082,141,1.2,3.8,0.316,2016-17
jare_martin_mem_17,Jarell Martin,MEM,23.0,42,0.548,13.3,94.4,99.8,-5.4,0.025,0.29,0.134,0.477,0.156,0.069,1132,1.4,3.6,0.384,2016-17
jare_martin_mem_18,Jarell Martin,MEM,24.0,73,0.288,22.7,100.6,108.1,-7.6,0.073,0.85,0.096,0.516,0.168,0.066,3357,3.0,6.8,0.446,2017-18
jare_jackson_mem_19,Jaren Jackson Jr.,MEM,19.0,58,0.397,26.1,101.3,103.6,-2.3,0.074,0.65,0.09,0.591,0.231,0.1,3029,5.1,10.2,0.506,2018-19
jare_jackson_mem_20,Jaren Jackson Jr.,MEM,20.0,57,0.491,28.5,108.3,110.9,-2.6,0.073,0.79,0.077,0.593,0.238,0.089,3522,6.2,13.2,0.469,2019-20
jare_jackson_mem_21,Jaren Jackson Jr.,MEM,21.0,11,0.364,23.5,107.6,118.0,-10.5,0.074,0.8,0.112,0.551,0.252,0.097,543,4.8,11.4,0.424,2020-21
jare_jackson_mem_22,Jaren Jackson Jr.,MEM,22.0,78,0.679,27.3,113.9,106.0,7.9,0.058,0.66,0.097,0.535,0.248,0.096,4518,5.5,13.3,0.415,2021-22
jare_jackson_mem_23,Jaren Jackson Jr.,MEM,23.0,63,0.651,28.4,116.4,106.6,9.8,0.048,0.56,0.11,0.613,0.243,0.125,3842,6.6,13.0,0.506,2022-23
jare_jackson_mem_24,Jaren Jackson Jr.,MEM,24.0,66,0.333,32.2,106.6,113.9,-7.3,0.133,0.96,0.083,0.553,0.302,0.111,4418,7.8,17.6,0.444,2023-24
jare_jackson_mem_25,Jaren Jackson Jr.,MEM,25.0,74,0.568,29.8,115.2,108.8,6.4,0.102,0.97,0.087,0.591,0.274,0.124,4863,8.0,16.4,0.488,2024-25
jare_jackson_tot_26,Jaren Jackson Jr.,TOT,26.0,48,0.396,30.3,108.7,110.8,-2.0,0.105,0.88,0.085,0.576,0.253,0.107,3140,7.1,15.0,0.476,2025-26
jaro_blossomgame_cle_19,Jaron Blossomgame,CLE,25.0,27,0.148,16.3,103.7,109.6,-6.0,0.043,1.18,0.107,0.51,0.12,0.078,904,1.7,3.9,0.443,2018-19
jarr_vanderbilt_min_21,Jarred Vanderbilt,MIN,22.0,64,0.281,17.8,108.1,109.2,-1.1,0.091,1.43,0.153,0.612,0.118,0.107,2451,2.2,3.7,0.606,2020-21
jarr_vanderbilt_min_22,Jarred Vanderbilt,MIN,23.0,74,0.554,25.4,115.5,110.5,5.0,0.066,1.29,0.158,0.612,0.108,0.103,3941,2.9,4.9,0.587,2021-22
jarr_vanderbilt_tot_23,Jarred Vanderbilt,TOT,24.0,78,0.551,24.1,114.7,116.2,-1.5,0.134,1.9,0.154,0.604,0.136,0.105,3946,3.2,5.8,0.548,2022-23
jarr_vanderbilt_lal_24,Jarred Vanderbilt,LAL,25.0,29,0.483,20.0,113.6,109.4,4.2,0.077,1.29,0.12,0.578,0.111,0.077,1253,2.0,3.9,0.518,2023-24
jarr_vanderbilt_lal_25,Jarred Vanderbilt,LAL,26.0,36,0.694,16.1,115.6,112.2,3.3,0.094,1.41,0.154,0.537,0.116,0.082,1215,1.6,3.4,0.488,2024-25
jarr_vanderbilt_lal_26,Jarred Vanderbilt,LAL,27.0,65,0.6,17.3,113.9,113.7,0.2,0.098,1.5,0.133,0.544,0.119,0.08,2360,1.7,3.7,0.471,2025-26
jarr_brantley_uta_20,Jarrell Brantley,UTA,24.0,9,0.333,10.7,90.7,107.7,-17.0,0.193,1.57,0.099,0.416,0.155,0.074,205,1.1,3.1,0.357,2019-20
jarr_allen_brk_18,Jarrett Allen,BKN,20.0,72,0.347,20.0,104.1,108.2,-4.1,0.055,0.6,0.127,0.636,0.162,0.108,2993,3.3,5.5,0.589,2017-18
jarr_allen_brk_19,Jarrett Allen,BKN,21.0,80,0.525,26.2,109.2,111.6,-2.4,0.076,1.07,0.15,0.632,0.158,0.121,4472,4.2,7.1,0.59,2018-19
jarr_allen_brk_20,Jarrett Allen,BKN,22.0,70,0.471,26.5,110.6,109.6,0.9,0.086,1.43,0.167,0.664,0.148,0.139,3922,4.3,6.6,0.649,2019-20
jarr_allen_tot_21,Jarrett Allen,TOT,23.0,63,0.317,29.6,108.3,113.9,-5.6,0.087,1.06,0.17,0.661,0.163,0.138,3847,4.7,7.7,0.618,2020-21
jarr_allen_cle_22,Jarrett Allen,CLE,24.0,56,0.625,32.3,110.0,106.7,3.3,0.079,0.98,0.163,0.698,0.177,0.16,3674,6.6,9.7,0.677,2021-22
jarr_allen_cle_23,Jarrett Allen,CLE,25.0,68,0.647,32.6,116.5,108.8,7.7,0.073,1.22,0.159,0.67,0.162,0.134,4469,5.9,9.2,0.644,2022-23
jarr_allen_cle_24,Jarrett Allen,CLE,26.0,77,0.597,31.7,115.5,110.7,4.8,0.128,1.74,0.168,0.664,0.191,0.149,5002,6.7,10.6,0.634,2023-24
jarr_allen_cle_25,Jarrett Allen,CLE,27.0,82,0.78,28.0,121.9,111.3,10.5,0.091,1.63,0.169,0.724,0.156,0.148,4853,5.5,7.8,0.706,2024-25
jarr_allen_cle_26,Jarrett Allen,CLE,28.0,56,0.661,27.1,119.3,112.9,6.4,0.092,1.33,0.152,0.669,0.196,0.143,3248,6.0,9.4,0.638,2025-26
jarr_culver_min_20,Jarrett Culver,MIN,21.0,63,0.302,23.9,106.0,109.3,-3.3,0.105,1.36,0.065,0.467,0.187,0.055,3304,3.7,9.0,0.404,2019-20
jarr_culver_min_21,Jarrett Culver,MIN,22.0,34,0.206,14.7,99.0,109.7,-10.7,0.079,0.86,0.094,0.476,0.179,0.057,1071,2.0,4.9,0.411,2020-21
jarr_culver_atl_23,Jarrett Culver,ATL,24.0,10,0.5,13.7,108.5,114.1,-5.7,0.055,0.86,0.135,0.452,0.164,0.068,295,1.7,4.3,0.395,2022-23
jarr_jack_nop_17,Jarrett Jack,NOP,33.0,2,0.5,16.5,88.4,98.5,-10.1,0.263,1.67,0.0,0.773,0.089,0.051,69,1.0,1.5,0.667,2016-17
jarr_jack_nyk_18,Jarrett Jack,NYK,34.0,62,0.419,25.0,108.2,109.0,-0.7,0.302,3.03,0.061,0.489,0.164,0.089,3167,3.0,7.1,0.427,2017-18
jarr_uthoff_dal_17,Jarrod Uthoff,DAL,24.0,9,0.222,12.7,95.1,122.1,-27.0,0.141,3.0,0.091,0.487,0.169,0.081,225,1.8,4.2,0.421,2016-17
jase_richardson_orl_26,Jase Richardson,ORL,20.0,54,0.481,10.9,111.9,112.8,-0.8,0.145,2.32,0.053,0.574,0.162,0.074,1231,1.6,3.5,0.473,2025-26
jaso_preston_uta_24,Jason Preston,UTA,24.0,7,0.286,10.2,120.4,105.3,15.1,0.25,8.0,0.109,0.316,0.121,0.079,152,0.9,2.7,0.316,2023-24
jaso_smith_was_17,Jason Smith,WAS,31.0,74,0.608,14.4,106.5,106.4,0.1,0.052,0.64,0.121,0.598,0.166,0.087,2189,2.4,4.4,0.529,2016-17
jaso_terry_mil_17,Jason Terry,MIL,39.0,74,0.5,18.4,107.9,103.4,4.5,0.1,2.72,0.04,0.6,0.096,0.058,2695,1.4,3.3,0.432,2016-17
jaso_terry_mil_18,Jason Terry,MIL,40.0,51,0.529,16.0,107.0,105.5,1.5,0.098,2.36,0.031,0.525,0.097,0.047,1682,1.2,3.0,0.383,2017-18
javo_freeman-liberty_tor_24,Javon Freeman-Liberty,TOR,24.0,22,0.136,18.3,102.6,120.7,-18.2,0.143,1.6,0.087,0.547,0.17,0.08,856,2.5,5.6,0.444,2023-24
javo_small_mem_26,Javon Small,MEM,23.0,41,0.317,20.2,111.7,117.4,-5.7,0.257,2.7,0.074,0.611,0.183,0.109,1802,3.3,7.0,0.465,2025-26
javo_green_tot_21,Javonte Green,TOT,27.0,41,0.463,11.6,109.0,107.2,1.8,0.048,0.89,0.077,0.61,0.122,0.069,999,1.3,2.5,0.52,2020-21
javo_green_chi_22,Javonte Green,CHI,28.0,65,0.585,23.4,113.6,112.0,1.6,0.051,2.0,0.092,0.637,0.113,0.077,3167,2.7,5.0,0.542,2021-22
javo_green_chi_23,Javonte Green,CHI,29.0,32,0.406,15.0,112.4,106.5,5.9,0.062,1.15,0.09,0.646,0.128,0.082,1018,1.9,3.4,0.565,2022-23
javo_green_chi_24,Javonte Green,CHI,30.0,9,0.556,25.6,117.8,112.8,5.0,0.027,0.71,0.154,0.681,0.159,0.121,473,5.0,8.3,0.6,2023-24
javo_green_tot_25,Javonte Green,TOT,31.0,68,0.353,18.5,109.1,117.0,-7.8,0.059,1.75,0.081,0.541,0.113,0.064,2671,1.8,4.2,0.429,2024-25
javo_green_det_26,Javonte Green,DET,32.0,82,0.732,17.6,113.0,105.4,7.6,0.052,1.24,0.077,0.607,0.143,0.095,3086,2.3,5.0,0.447,2025-26
javo_smart_tot_22,Javonte Smart,TOT,23.0,17,0.647,11.8,99.8,110.3,-10.6,0.121,1.45,0.056,0.407,0.154,0.039,419,1.1,3.5,0.317,2021-22
jawu_evans_lac_18,Jawun Evans,LAC,21.0,48,0.5,16.2,106.2,104.1,2.1,0.177,2.27,0.053,0.421,0.17,0.046,1661,1.9,5.3,0.352,2017-18
jaxs_hayes_nop_20,Jaxson Hayes,NOP,20.0,64,0.438,16.9,107.9,109.7,-1.8,0.074,1.06,0.113,0.689,0.146,0.096,2409,2.7,4.0,0.672,2019-20
jaxs_hayes_nop_21,Jaxson Hayes,NOP,21.0,60,0.4,16.1,104.6,105.5,-0.9,0.057,0.9,0.124,0.675,0.156,0.123,2078,2.9,4.7,0.625,2020-21
jaxs_hayes_nop_22,Jaxson Hayes,NOP,22.0,70,0.414,20.0,109.7,109.2,0.5,0.047,0.8,0.113,0.68,0.159,0.11,2914,3.5,5.7,0.616,2021-22
jaxs_hayes_nop_23,Jaxson Hayes,NOP,23.0,47,0.468,13.0,103.4,108.8,-5.4,0.088,1.1,0.104,0.605,0.149,0.09,1300,1.8,3.3,0.551,2022-23
jaxs_hayes_lal_24,Jaxson Hayes,LAL,24.0,70,0.586,12.5,109.6,114.4,-4.7,0.051,0.77,0.118,0.718,0.121,0.079,1877,1.8,2.5,0.72,2023-24
jaxs_hayes_lal_25,Jaxson Hayes,LAL,25.0,56,0.679,19.5,112.3,109.8,2.5,0.076,1.35,0.121,0.72,0.12,0.097,2301,2.9,4.0,0.722,2024-25
jaxs_hayes_lal_26,Jaxson Hayes,LAL,26.0,66,0.652,18.3,115.5,113.1,2.4,0.071,1.9,0.111,0.758,0.124,0.109,2530,3.0,4.0,0.756,2025-26
jay_huff_was_23,Jay Huff,WAS,25.0,7,0.286,13.6,117.5,118.5,-1.1,0.135,2.0,0.106,0.796,0.155,0.116,212,2.1,3.6,0.6,2022-23
jay_huff_mem_25,Jay Huff,MEM,27.0,64,0.578,11.7,111.0,110.1,0.8,0.077,1.12,0.081,0.666,0.194,0.108,1668,2.5,4.8,0.515,2024-25
jay_huff_ind_26,Jay Huff,IND,28.0,82,0.232,21.0,107.4,113.7,-6.3,0.105,1.59,0.089,0.598,0.178,0.092,3680,3.5,7.5,0.476,2025-26
jay_scrubb_lac_21,Jay Scrubb,LAC,20.0,4,0.5,21.0,112.8,115.6,-2.8,0.015,0.14,0.079,0.458,0.217,0.051,179,3.5,9.0,0.389,2020-21
jay_scrubb_orl_23,Jay Scrubb,ORL,22.0,2,0.5,15.1,98.5,127.0,-28.5,0.056,0.33,0.128,0.825,0.151,0.104,65,2.5,3.5,0.714,2022-23
jayl_adams_atl_19,Jaylen Adams,ATL,23.0,34,0.382,12.6,102.5,109.1,-6.5,0.201,2.32,0.063,0.474,0.131,0.055,954,1.1,3.2,0.345,2018-19
jayl_brown_bos_17,Jaylen Brown,BOS,20.0,78,0.641,17.2,101.8,106.2,-4.4,0.077,0.94,0.081,0.54,0.176,0.071,2768,2.5,5.4,0.455,2016-17
jayl_brown_bos_18,Jaylen Brown,BOS,21.0,70,0.671,30.7,109.0,101.3,7.7,0.081,0.92,0.078,0.562,0.208,0.089,4378,5.3,11.5,0.465,2017-18
jayl_brown_bos_19,Jaylen Brown,BOS,22.0,74,0.554,25.9,108.3,105.9,2.4,0.079,1.01,0.077,0.547,0.215,0.084,4058,5.0,10.7,0.465,2018-19
jayl_brown_bos_20,Jaylen Brown,BOS,23.0,57,0.667,33.9,113.7,106.8,6.9,0.095,0.94,0.09,0.583,0.245,0.113,3997,7.5,15.6,0.481,2019-20
jayl_brown_bos_21,Jaylen Brown,BOS,24.0,58,0.517,34.5,113.5,111.8,1.8,0.162,1.23,0.085,0.586,0.29,0.129,4169,9.3,19.2,0.484,2020-21
jayl_brown_bos_22,Jaylen Brown,BOS,25.0,66,0.652,33.6,113.5,103.8,9.8,0.173,1.3,0.088,0.574,0.298,0.135,4563,8.7,18.4,0.473,2021-22
jayl_brown_bos_23,Jaylen Brown,BOS,26.0,67,0.687,35.9,116.6,111.2,5.4,0.163,1.18,0.093,0.581,0.307,0.132,5030,10.1,20.6,0.491,2022-23
jayl_brown_bos_24,Jaylen Brown,BOS,27.0,70,0.743,33.5,120.2,111.6,8.7,0.165,1.5,0.08,0.58,0.283,0.116,4873,9.0,17.9,0.499,2023-24
jayl_brown_bos_25,Jaylen Brown,BOS,28.0,63,0.73,34.3,121.1,111.7,9.5,0.204,1.77,0.082,0.555,0.282,0.114,4424,8.2,17.7,0.463,2024-25
jayl_brown_bos_26,Jaylen Brown,BOS,29.0,71,0.662,34.4,119.5,113.0,6.5,0.251,1.41,0.095,0.573,0.351,0.152,4973,10.4,21.7,0.477,2025-26
jayl_clark_min_25,Jaylen Clark,MIN,23.0,40,0.7,13.0,115.2,109.6,5.6,0.067,3.25,0.05,0.598,0.115,0.057,1101,1.4,3.0,0.467,2024-25
jayl_clark_min_26,Jaylen Clark,MIN,24.0,68,0.588,13.1,113.0,108.9,4.1,0.064,1.87,0.062,0.534,0.126,0.054,1911,1.5,3.4,0.434,2025-26
jayl_hoard_okc_21,Jaylen Hoard,OKC,22.0,19,0.053,16.8,99.9,108.9,-9.1,0.11,1.41,0.095,0.547,0.156,0.093,697,2.3,4.6,0.5,2020-21
jayl_hoard_okc_22,Jaylen Hoard,OKC,23.0,7,0.286,34.2,101.8,119.1,-17.2,0.113,2.13,0.167,0.536,0.184,0.121,491,6.3,12.9,0.489,2021-22
jayl_martin_tot_25,Jaylen Martin,TOT,21.0,16,0.188,14.9,93.6,120.7,-27.1,0.12,1.42,0.086,0.497,0.155,0.074,502,1.9,4.6,0.419,2024-25
jayl_morris_atl_18,Jaylen Morris,ATL,22.0,6,0.333,16.4,87.1,105.0,-17.9,0.13,1.17,0.072,0.438,0.154,0.077,217,2.2,5.3,0.406,2017-18
jayl_nowell_min_20,Jaylen Nowell,MIN,20.0,15,0.133,10.1,99.7,98.5,1.2,0.194,6.33,0.038,0.471,0.165,0.08,342,1.3,3.5,0.358,2019-20
jayl_nowell_min_21,Jaylen Nowell,MIN,21.0,42,0.238,18.1,104.5,111.1,-6.6,0.13,2.21,0.058,0.528,0.206,0.081,1645,3.4,8.0,0.424,2020-21
jayl_nowell_min_22,Jaylen Nowell,MIN,22.0,62,0.597,15.7,114.5,111.7,2.8,0.197,3.61,0.061,0.581,0.205,0.108,2107,3.2,6.7,0.475,2021-22
jayl_nowell_min_23,Jaylen Nowell,MIN,23.0,65,0.523,19.3,111.2,111.3,0.0,0.156,2.03,0.067,0.527,0.238,0.095,2736,4.3,9.6,0.448,2022-23
jayl_nowell_tot_24,Jaylen Nowell,TOT,24.0,13,0.231,16.4,103.6,111.0,-7.4,0.137,2.71,0.053,0.494,0.176,0.066,447,2.6,6.0,0.436,2023-24
jayl_nowell_was_25,Jaylen Nowell,WAS,25.0,8,0.125,21.0,100.9,114.0,-13.1,0.176,2.25,0.058,0.43,0.215,0.06,338,3.3,9.1,0.356,2024-25
jayl_sims_cho_25,Jaylen Sims,CHA,26.0,6,0.0,18.6,100.4,120.4,-20.0,0.176,1.5,0.025,0.607,0.159,0.057,235,2.0,4.7,0.429,2024-25
jayl_wells_mem_25,Jaylen Wells,MEM,21.0,79,0.595,25.9,116.7,111.9,4.7,0.082,1.96,0.061,0.56,0.156,0.065,4444,3.6,8.6,0.425,2024-25
jayl_wells_mem_26,Jaylen Wells,MEM,22.0,69,0.348,26.4,113.4,117.8,-4.4,0.085,1.5,0.058,0.559,0.189,0.069,3870,4.4,10.1,0.431,2025-26
jayl_williams_okc_23,Jaylin Williams,OKC,21.0,49,0.469,18.7,111.1,115.7,-4.6,0.109,2.05,0.131,0.559,0.133,0.08,1946,2.1,4.8,0.436,2022-23
jayl_williams_okc_24,Jaylin Williams,OKC,22.0,69,0.696,13.0,114.7,107.9,6.8,0.162,3.24,0.131,0.561,0.133,0.096,1890,1.4,3.3,0.417,2023-24
jayl_williams_okc_25,Jaylin Williams,OKC,23.0,47,0.851,16.7,121.0,103.0,17.9,0.19,3.43,0.158,0.594,0.141,0.124,1678,2.1,4.7,0.439,2024-25
jayl_williams_okc_26,Jaylin Williams,OKC,23.0,65,0.831,19.7,114.6,103.1,11.5,0.169,2.36,0.131,0.597,0.153,0.115,2715,2.3,5.4,0.423,2025-26
jayl_tyson_cle_26,Jaylon Tyson,CLE,23.0,66,0.621,26.9,117.0,113.4,3.6,0.115,1.48,0.091,0.608,0.189,0.092,3744,5.0,10.2,0.493,2025-26
jays_tatum_bos_18,Jayson Tatum,BOS,20.0,80,0.663,30.5,107.7,100.8,6.9,0.081,1.12,0.081,0.586,0.192,0.108,4959,5.0,10.4,0.475,2017-18
jays_tatum_bos_19,Jayson Tatum,BOS,21.0,79,0.608,31.1,111.9,105.1,6.8,0.098,1.38,0.093,0.547,0.218,0.106,5152,5.9,13.1,0.45,2018-19
jays_tatum_bos_20,Jayson Tatum,BOS,22.0,66,0.697,34.3,114.2,103.5,10.6,0.143,1.29,0.096,0.567,0.28,0.143,4746,8.4,18.6,0.45,2019-20
jays_tatum_bos_21,Jayson Tatum,BOS,23.0,64,0.531,35.8,114.8,111.8,3.0,0.196,1.61,0.102,0.576,0.298,0.152,4767,9.5,20.6,0.459,2020-21
jays_tatum_bos_22,Jayson Tatum,BOS,24.0,76,0.645,35.9,115.5,103.4,12.1,0.204,1.54,0.109,0.578,0.313,0.159,5578,9.3,20.6,0.453,2021-22
jays_tatum_bos_23,Jayson Tatum,BOS,25.0,74,0.703,36.9,119.2,110.8,8.5,0.205,1.61,0.117,0.607,0.319,0.167,5674,9.8,21.1,0.466,2022-23
jays_tatum_bos_24,Jayson Tatum,BOS,26.0,74,0.77,35.7,121.7,110.5,11.2,0.211,1.94,0.11,0.604,0.296,0.155,5436,9.1,19.3,0.471,2023-24
jays_tatum_bos_25,Jayson Tatum,BOS,27.0,72,0.736,36.4,119.6,109.8,9.8,0.266,2.06,0.112,0.582,0.301,0.158,5368,9.2,20.3,0.452,2024-25
jays_tatum_bos_26,Jayson Tatum,BOS,28.0,16,0.813,32.6,120.7,110.2,10.5,0.246,2.18,0.148,0.541,0.29,0.159,1069,7.4,17.9,0.411,2025-26
jeff_dowtin_tot_22,Jeff Dowtin Jr.,TOT,25.0,9,0.444,12.0,97.4,109.6,-12.3,0.139,2.0,0.08,0.353,0.119,0.05,230,0.9,2.9,0.308,2021-22
jeff_dowtin_tor_23,Jeff Dowtin Jr.,TOR,26.0,25,0.68,10.3,112.7,113.3,-0.6,0.154,6.2,0.044,0.5,0.106,0.067,520,1.0,2.3,0.439,2022-23
jeff_dowtin_phi_24,Jeff Dowtin Jr.,PHI,27.0,12,0.583,11.8,111.0,104.1,6.8,0.262,5.4,0.067,0.689,0.124,0.139,292,1.7,3.0,0.556,2023-24
jeff_dowtin_phi_25,Jeff Dowtin Jr.,PHI,28.0,41,0.244,15.1,107.6,116.7,-9.2,0.196,5.2,0.047,0.57,0.176,0.106,1291,2.7,5.6,0.487,2024-25
jeff_green_orl_17,Jeff Green,ORL,30.0,69,0.377,22.2,98.5,107.8,-9.2,0.089,1.08,0.065,0.505,0.2,0.077,3122,3.2,8.1,0.394,2016-17
jeff_green_cle_18,Jeff Green,CLE,31.0,78,0.603,23.4,109.9,106.2,3.7,0.081,1.32,0.066,0.587,0.19,0.09,3793,3.8,7.9,0.477,2017-18
jeff_green_was_19,Jeff Green,WAS,32.0,77,0.377,27.2,111.3,113.2,-1.9,0.093,1.36,0.072,0.608,0.174,0.088,4469,4.2,8.9,0.475,2018-19
jeff_green_tot_20,Jeff Green,TOT,33.0,48,0.583,20.0,105.6,109.4,-3.8,0.082,1.19,0.067,0.59,0.188,0.086,2076,3.3,7.2,0.462,2019-20
jeff_green_brk_21,Jeff Green,BKN,34.0,68,0.647,27.0,116.1,112.8,3.3,0.08,2.0,0.07,0.624,0.154,0.083,3880,3.8,7.8,0.492,2020-21
jeff_green_den_22,Jeff Green,DEN,35.0,75,0.587,24.7,113.3,111.5,1.8,0.071,1.35,0.063,0.627,0.16,0.075,3831,3.7,7.1,0.524,2021-22
jeff_green_den_23,Jeff Green,DEN,36.0,56,0.589,19.5,107.1,115.0,-8.0,0.095,1.5,0.066,0.576,0.167,0.071,2253,2.9,5.9,0.488,2022-23
jeff_green_hou_24,Jeff Green,HOU,37.0,78,0.5,16.8,109.7,112.7,-2.9,0.079,1.52,0.065,0.59,0.152,0.076,2746,2.1,4.7,0.456,2023-24
jeff_green_hou_25,Jeff Green,HOU,38.0,32,0.625,12.4,112.2,116.1,-3.9,0.068,2.22,0.065,0.649,0.144,0.085,827,1.9,3.8,0.504,2024-25
jeff_teague_ind_17,Jeff Teague,IND,29.0,82,0.512,32.4,109.0,107.9,1.1,0.359,2.96,0.063,0.574,0.219,0.131,5425,4.9,11.1,0.442,2016-17
jeff_teague_min_18,Jeff Teague,MIN,30.0,70,0.586,33.0,112.7,110.0,2.7,0.298,2.78,0.046,0.553,0.201,0.105,4729,5.1,11.3,0.446,2017-18
jeff_teague_min_19,Jeff Teague,MIN,31.0,42,0.548,30.1,113.0,113.1,-0.1,0.366,3.54,0.039,0.528,0.186,0.103,2683,4.2,9.9,0.423,2018-19
jeff_teague_tot_20,Jeff Teague,TOT,32.0,59,0.373,24.8,108.0,113.7,-5.7,0.306,2.66,0.046,0.557,0.192,0.1,3187,3.6,8.3,0.436,2019-20
jeff_teague_tot_21,Jeff Teague,TOT,33.0,55,0.491,17.3,113.0,110.3,2.8,0.182,2.06,0.046,0.562,0.174,0.079,2017,2.2,5.2,0.433,2020-21
jeme_jones_lal_19,Jemerrio Jones,LAL,24.0,6,0.5,23.9,108.7,98.0,10.7,0.115,2.6,0.15,0.398,0.108,0.098,298,2.0,5.5,0.364,2018-19
jera_grant_tot_17,Jerami Grant,TOT,23.0,80,0.538,19.1,104.0,108.4,-4.4,0.044,1.05,0.064,0.556,0.122,0.058,3158,1.9,4.1,0.463,2016-17
jera_grant_okc_18,Jerami Grant,OKC,24.0,81,0.593,20.3,106.5,104.7,1.7,0.055,1.06,0.094,0.607,0.161,0.101,3356,3.0,5.6,0.535,2017-18
jera_grant_okc_19,Jerami Grant,OKC,25.0,80,0.6,32.7,111.0,105.6,5.4,0.04,1.18,0.073,0.592,0.15,0.084,5691,5.1,10.3,0.497,2018-19
jera_grant_den_20,Jerami Grant,DEN,26.0,71,0.634,26.6,110.3,112.3,-2.1,0.068,1.4,0.065,0.591,0.177,0.083,3901,4.3,8.9,0.478,2019-20
