id,player,team,year,season,salary,salary_cap,salary_cap_pct,salary_tier,salary_pct_change,is_max,is_new_team,is_contract_year,is_moved_midseason,age,gp,w_pct,min,off_rating,def_rating,net_rating,ast_pct,ast_to,reb_pct,ts_pct,usg_pct,pie,poss,fgm_pg,fga_pg,fg_pct,total_minutes,analysis_sample
chri_koloko_tor_23,Christian Koloko,TOR,2023,2022-23,1500000.0,123655000.0,1.21,bench,,0,0,0,0,23.0,58,0.5,13.8,112.7,103.7,9.0,0.05,1.55,0.101,0.517,0.1,0.046,1682,1.2,2.6,0.48,800.4000000000001,True
chri_wood_det_20,Christian Wood,DET,2020,2019-20,1645357.0,109140000.0,1.51,bench,8.776670119879594,0,1,1,0,24.0,62,0.323,21.4,110.8,108.8,2.0,0.074,0.71,0.147,0.659,0.223,0.153,2753,4.6,8.2,0.567,1326.8,True
chri_wood_hou_21,Christian Wood,HOU,2021,2020-21,13015874.0,109140000.0,11.93,starter,691.0668626930204,0,1,0,0,25.0,41,0.293,32.3,108.8,112.6,-3.8,0.089,0.89,0.142,0.591,0.255,0.139,2829,8.0,15.6,0.514,1324.3,True
chri_wood_hou_22,Christian Wood,HOU,2022,2021-22,13666667.0,112414000.0,12.16,starter,4.99999462195162,0,0,0,0,26.0,68,0.279,30.8,106.6,115.7,-9.1,0.124,1.23,0.158,0.595,0.233,0.142,4443,6.5,12.9,0.501,2094.4,True
chri_wood_dal_23,Christian Wood,DAL,2023,2022-23,14317459.0,123655000.0,11.58,starter,4.761892566783099,0,1,0,0,27.0,67,0.493,25.9,115.4,116.7,-1.3,0.119,1.0,0.147,0.624,0.259,0.144,3519,5.9,11.5,0.515,1735.3,True
chri_wood_lal_24,Christian Wood,LAL,2024,2023-24,2709849.0,136021000.0,1.99,bench,-81.07311499896734,0,1,0,0,28.0,50,0.56,17.4,109.9,109.9,0.0,0.079,0.98,0.144,0.568,0.173,0.101,1849,2.5,5.3,0.466,869.9999999999999,True
chum_okeke_orl_21,Chuma Okeke,ORL,2021,2020-21,3121080.0,109140000.0,2.86,bench,,0,0,0,0,22.0,45,0.333,25.2,102.6,109.8,-7.2,0.132,2.66,0.074,0.511,0.142,0.084,2374,3.0,7.2,0.417,1134.0,True
chum_okeke_orl_22,Chuma Okeke,ORL,2022,2021-22,3277080.0,112414000.0,2.92,bench,4.998269829674351,0,0,0,0,23.0,70,0.3,25.0,100.3,109.1,-8.8,0.104,2.07,0.092,0.501,0.159,0.093,3709,3.1,8.2,0.376,1750.0,True
chum_okeke_orl_23,Chuma Okeke,ORL,2023,2022-23,3433320.0,123655000.0,2.78,bench,4.767659013512038,0,0,1,0,24.0,27,0.296,19.2,105.7,116.5,-10.8,0.101,2.18,0.09,0.488,0.121,0.063,1082,1.6,4.5,0.352,518.4,True
clin_capela_hou_17,Clint Capela,HOU,2017,2016-17,1296240.0,94143000.0,1.38,bench,,0,0,1,0,23.0,65,0.677,23.9,114.9,107.5,7.4,0.066,0.72,0.167,0.638,0.199,0.13,3220,5.6,8.7,0.643,1553.5,True
clin_capela_hou_18,Clint Capela,HOU,2018,2017-18,2334520.0,99030000.0,2.36,bench,80.09936431525027,0,0,1,0,24.0,74,0.838,27.5,114.2,104.9,9.3,0.055,0.66,0.198,0.65,0.19,0.155,4151,6.0,9.1,0.652,2035.0,True
clin_capela_hou_19,Clint Capela,HOU,2019,2018-19,15293104.0,101869000.0,15.01,star,555.0855850453198,0,0,0,0,25.0,67,0.657,33.6,114.0,108.7,5.4,0.07,1.02,0.185,0.658,0.18,0.156,4594,7.1,10.9,0.648,2251.2000000000003,True
clin_capela_atl_20,Clint Capela,ATL,2020,2019-20,14896552.0,109140000.0,13.65,starter,-2.5930118568473715,0,1,0,0,26.0,39,0.564,32.8,110.0,107.4,2.5,0.056,0.76,0.191,0.626,0.156,0.143,2784,6.3,9.9,0.629,1279.1999999999998,True
clin_capela_atl_21,Clint Capela,ATL,2021,2020-21,16000000.0,109140000.0,14.66,starter,7.407405418381385,0,0,0,0,27.0,63,0.54,30.1,114.8,108.2,6.6,0.039,0.67,0.23,0.601,0.193,0.158,3927,6.6,11.0,0.594,1896.3000000000002,True
clin_capela_atl_22,Clint Capela,ATL,2022,2021-22,17103448.0,112414000.0,15.21,star,6.896550000000001,0,0,0,0,28.0,74,0.541,27.6,116.6,113.3,3.3,0.062,2.09,0.208,0.604,0.149,0.133,4257,5.0,8.2,0.613,2042.4,True
clin_capela_atl_23,Clint Capela,ATL,2023,2022-23,18706897.0,123655000.0,15.13,star,9.375004385080722,0,0,0,0,29.0,65,0.538,26.6,115.3,116.4,-1.1,0.045,1.07,0.203,0.656,0.151,0.135,3716,5.4,8.2,0.653,1729.0,True
clin_capela_atl_24,Clint Capela,ATL,2024,2023-24,20616000.0,136021000.0,15.16,star,10.20534298125446,0,0,0,0,30.0,73,0.452,25.8,115.5,115.6,-0.1,0.067,1.23,0.192,0.59,0.167,0.121,3987,4.8,8.5,0.571,1883.4,True
clin_capela_atl_25,Clint Capela,ATL,2025,2024-25,22265280.0,140588000.0,15.84,star,8.000000000000007,0,0,0,0,31.0,55,0.491,21.4,108.7,111.5,-2.7,0.073,1.32,0.183,0.564,0.16,0.117,2575,4.0,7.1,0.559,1177.0,True
clin_capela_hou_26,Clint Capela,HOU,2026,2025-26,6700000.0,154647000.0,4.33,bench,-69.90830566693973,0,1,0,0,32.0,75,0.627,12.3,113.1,105.1,8.0,0.072,1.22,0.169,0.54,0.133,0.11,1906,1.6,3.0,0.52,922.5,True
coby_white_chi_20,Coby White,CHI,2020,2019-20,5307120.0,109140000.0,4.86,bench,,0,0,0,0,20.0,65,0.338,25.8,104.4,108.8,-4.4,0.162,1.61,0.067,0.506,0.235,0.087,3573,4.8,12.2,0.394,1677.0,True
coby_white_chi_21,Coby White,CHI,2021,2020-21,5572680.0,109140000.0,5.11,bench,5.003843892732784,0,0,0,0,21.0,69,0.435,31.2,108.6,111.3,-2.7,0.218,2.1,0.065,0.54,0.219,0.088,4572,5.4,13.1,0.416,2152.7999999999997,True
coby_white_chi_22,Coby White,CHI,2022,2021-22,5837760.0,112414000.0,5.19,bench,4.756777708391646,0,0,1,0,22.0,61,0.525,27.5,112.3,113.6,-1.2,0.147,2.51,0.055,0.564,0.195,0.08,3476,4.6,10.6,0.433,1677.5,True
coby_white_chi_23,Coby White,CHI,2023,2022-23,7413955.0,123655000.0,6.0,bench,26.999996574028383,0,0,1,0,23.0,74,0.5,23.4,114.0,110.1,4.0,0.159,2.76,0.061,0.572,0.17,0.088,3640,3.6,8.0,0.443,1731.6,True
coby_white_chi_24,Coby White,CHI,2024,2023-24,11111111.0,136021000.0,8.17,starter,49.86752684633235,0,0,0,0,24.0,79,0.468,36.5,115.0,115.8,-0.7,0.204,2.44,0.062,0.57,0.224,0.099,5857,6.8,15.3,0.447,2883.5,True
coby_white_chi_25,Coby White,CHI,2025,2024-25,12000000.0,140588000.0,8.54,starter,8.000001080000008,0,0,0,0,25.0,74,0.473,33.1,111.5,113.9,-2.5,0.197,1.86,0.053,0.601,0.237,0.103,5375,6.9,15.1,0.453,2449.4,True
cody_martin_cho_20,Cody Martin,CHO,2020,2019-20,1173310.0,109140000.0,1.08,bench,,0,0,1,0,24.0,48,0.333,18.8,104.5,107.7,-3.2,0.154,2.16,0.086,0.505,0.131,0.076,1853,1.9,4.3,0.43,902.4000000000001,True
cody_martin_cho_21,Cody Martin,CHO,2021,2020-21,1517981.0,109140000.0,1.39,bench,29.37595349907527,0,0,0,0,25.0,52,0.5,16.3,109.1,108.1,1.0,0.138,2.15,0.092,0.5,0.123,0.073,1762,1.6,3.6,0.441,847.6,True
cody_martin_cho_22,Cody Martin,CHO,2022,2021-22,1782621.0,112414000.0,1.59,bench,17.433683293796175,0,0,1,0,26.0,71,0.577,26.3,113.1,113.0,0.1,0.124,2.93,0.075,0.579,0.12,0.08,3895,2.9,6.0,0.482,1867.3,True
cody_martin_cho_23,Cody Martin,CHO,2023,2022-23,7000000.0,123655000.0,5.66,bench,292.68021637801866,0,0,0,0,27.0,7,0.286,19.1,107.6,117.3,-9.7,0.111,5.5,0.083,0.448,0.121,0.052,291,2.0,5.1,0.389,133.70000000000002,False
cody_martin_cho_24,Cody Martin,CHO,2024,2023-24,7560000.0,136021000.0,5.56,bench,8.000000000000007,0,0,0,0,28.0,28,0.25,26.9,106.5,117.0,-10.5,0.192,2.36,0.072,0.46,0.157,0.066,1540,2.9,7.7,0.381,753.1999999999999,True
cody_williams_uta_25,Cody Williams,UTA,2025,2024-25,5469120.0,140588000.0,3.89,bench,,0,0,0,0,20.0,50,0.18,21.2,103.0,118.5,-15.5,0.078,1.34,0.049,0.419,0.122,0.021,2284,1.7,5.1,0.323,1060.0,True
cody_williams_uta_26,Cody Williams,UTA,2026,2025-26,5742480.0,154647000.0,3.71,bench,4.998244690187814,0,0,0,0,21.0,67,0.239,24.3,110.9,121.4,-10.6,0.111,1.88,0.059,0.524,0.159,0.057,3561,3.6,7.6,0.468,1628.1000000000001,True
cody_zeller_cho_17,Cody Zeller,CHO,2017,2016-17,5318313.0,94143000.0,5.65,bench,,0,0,1,0,24.0,62,0.532,27.8,110.0,104.1,6.0,0.087,1.52,0.116,0.604,0.153,0.096,3463,4.1,7.1,0.571,1723.6000000000001,True
cody_zeller_cho_18,Cody Zeller,CHO,2018,2017-18,12584270.0,99030000.0,12.71,starter,136.62146248255792,0,0,0,0,25.0,33,0.424,19.0,106.8,104.7,2.1,0.075,0.94,0.138,0.602,0.152,0.096,1302,2.6,4.7,0.545,627.0,True
cody_zeller_cho_19,Cody Zeller,CHO,2019,2018-19,13528090.0,101869000.0,13.28,starter,7.499998013392917,0,0,0,0,26.0,49,0.449,25.4,112.3,110.9,1.4,0.114,1.65,0.127,0.611,0.159,0.101,2609,3.9,7.0,0.551,1244.6,True
cody_zeller_cho_20,Cody Zeller,CHO,2020,2019-20,14471910.0,109140000.0,13.26,starter,6.976742466970576,0,0,0,0,27.0,58,0.31,23.1,105.3,113.6,-8.3,0.111,1.17,0.151,0.576,0.201,0.114,2725,4.3,8.3,0.524,1339.8000000000002,True
cody_zeller_cho_21,Cody Zeller,CHO,2021,2020-21,15415730.0,109140000.0,14.12,starter,6.521737628274371,0,0,0,0,28.0,48,0.438,20.9,112.3,110.3,2.0,0.125,1.69,0.161,0.599,0.177,0.114,2113,3.8,6.8,0.559,1003.1999999999999,True
cody_zeller_por_22,Cody Zeller,POR,2022,2021-22,2389641.0,112414000.0,2.13,bench,-84.4986841362686,0,1,0,0,29.0,27,0.481,13.1,108.8,110.9,-2.1,0.087,1.16,0.168,0.627,0.153,0.103,742,1.9,3.3,0.567,353.7,False
cole_anthony_orl_21,Cole Anthony,ORL,2021,2020-21,3285120.0,109140000.0,3.01,bench,,0,0,0,0,21.0,47,0.277,27.1,103.5,116.3,-12.8,0.241,1.81,0.081,0.496,0.235,0.091,2662,4.7,11.7,0.397,1273.7,True
cole_anthony_orl_22,Cole Anthony,ORL,2022,2021-22,3449400.0,112414000.0,3.07,bench,5.00073056691992,0,0,0,0,22.0,65,0.277,31.7,105.7,111.1,-5.4,0.281,2.17,0.08,0.519,0.245,0.106,4283,5.5,14.0,0.391,2060.5,True
cole_anthony_orl_23,Cole Anthony,ORL,2023,2022-23,3613680.0,123655000.0,2.92,bench,4.762567403026607,0,0,1,0,23.0,60,0.467,25.9,112.4,112.5,-0.1,0.228,2.58,0.091,0.57,0.209,0.116,3220,4.6,10.2,0.454,1554.0,True
cole_anthony_orl_24,Cole Anthony,ORL,2024,2023-24,5539771.0,136021000.0,4.07,bench,53.29998782404639,0,0,1,0,24.0,81,0.58,22.4,112.6,110.0,2.6,0.2,1.87,0.088,0.545,0.232,0.109,3696,4.1,9.4,0.435,1814.3999999999999,True
coll_gillespie_pho_26,Collin Gillespie,PHO,2026,2025-26,2296274.0,154647000.0,1.48,bench,,0,0,0,0,26.0,80,0.538,28.5,113.7,110.0,3.7,0.228,2.97,0.07,0.575,0.181,0.108,4743,4.4,10.5,0.418,2280.0,True
coll_murray-boyles_tor_26,Collin Murray-Boyles,TOR,2026,2025-26,6332520.0,154647000.0,4.09,bench,,0,0,0,0,20.0,57,0.544,21.9,111.7,109.1,2.6,0.122,1.8,0.112,0.621,0.15,0.098,2574,3.5,6.0,0.579,1248.3,True
coll_sexton_cle_19,Collin Sexton,CLE,2019,2018-19,4068600.0,101869000.0,3.99,bench,,0,0,0,0,20.0,82,0.232,31.8,105.6,118.1,-12.5,0.154,1.31,0.045,0.52,0.247,0.073,5347,6.3,14.7,0.43,2607.6,True
coll_sexton_cle_20,Collin Sexton,CLE,2020,2019-20,4764960.0,109140000.0,4.37,bench,17.115469694735296,0,0,0,0,21.0,65,0.292,33.0,107.8,117.0,-9.2,0.146,1.22,0.048,0.56,0.264,0.095,4488,7.9,16.7,0.472,2145.0,True
coll_sexton_cle_21,Collin Sexton,CLE,2021,2020-21,4991880.0,109140000.0,4.57,bench,4.762264531076865,0,0,1,0,22.0,60,0.3,35.3,104.8,114.0,-9.2,0.222,1.57,0.044,0.573,0.286,0.115,4386,8.8,18.4,0.475,2118.0,True
coll_sexton_cle_22,Collin Sexton,CLE,2022,2021-22,6349671.0,112414000.0,5.65,bench,27.199992788288174,0,0,1,0,23.0,11,0.636,28.8,99.2,105.0,-5.8,0.125,0.74,0.054,0.523,0.264,0.074,663,6.2,13.7,0.45,316.8,False
coll_sexton_uta_23,Collin Sexton,UTA,2023,2022-23,16500000.0,123655000.0,13.34,starter,159.85598308951757,0,1,0,0,24.0,48,0.5,23.9,116.4,116.3,0.1,0.178,1.62,0.044,0.616,0.23,0.097,2427,4.9,9.8,0.506,1147.1999999999998,True
coll_sexton_uta_24,Collin Sexton,UTA,2024,2023-24,17325000.0,136021000.0,12.74,starter,5.000000000000004,0,0,0,0,25.0,78,0.372,26.6,117.0,120.4,-3.4,0.283,2.32,0.049,0.607,0.267,0.12,4399,6.5,13.3,0.487,2074.8,True
coll_sexton_uta_25,Collin Sexton,UTA,2025,2024-25,18350000.0,140588000.0,13.05,starter,5.9163059163059195,0,0,0,0,26.0,63,0.222,27.9,110.4,117.9,-7.5,0.246,1.65,0.047,0.593,0.264,0.106,3709,6.6,13.8,0.48,1757.6999999999998,True
coop_flagg_dal_26,Cooper Flagg,DAL,2026,2025-26,13825920.0,154647000.0,8.94,starter,,0,0,0,0,19.0,70,0.314,33.5,109.5,114.7,-5.2,0.212,1.96,0.093,0.548,0.264,0.128,5026,8.0,17.1,0.468,2345.0,True
core_brewer_tot_18,Corey Brewer,TOT,2018,2017-18,7220195.0,99030000.0,7.29,bench,-4.997434210526319,0,1,0,1,32.0,72,0.444,16.8,105.8,108.1,-2.3,0.073,1.33,0.06,0.534,0.136,0.059,2614,2.0,4.4,0.449,1209.6000000000001,True
core_brewer_tot_19,Corey Brewer,TOT,2019,2018-19,2540992.0,101869000.0,2.49,bench,-64.80715548541278,0,0,0,1,33.0,31,0.419,15.9,106.6,106.6,0.0,0.107,2.05,0.07,0.532,0.13,0.063,1066,1.7,4.0,0.431,492.90000000000003,False
core_kispert_was_22,Corey Kispert,WAS,2022,2021-22,3383640.0,112414000.0,3.01,bench,,0,0,0,0,23.0,77,0.403,23.4,113.0,112.9,0.1,0.064,1.7,0.058,0.586,0.142,0.067,3712,3.0,6.7,0.455,1801.8,True
core_kispert_was_23,Corey Kispert,WAS,2023,2022-23,3552840.0,123655000.0,2.87,bench,5.000531971486333,0,0,0,0,24.0,74,0.419,28.3,112.4,115.6,-3.2,0.056,1.58,0.05,0.657,0.139,0.073,4377,3.9,7.9,0.497,2094.2000000000003,True
core_kispert_was_24,Corey Kispert,WAS,2024,2023-24,3722040.0,136021000.0,2.74,bench,4.762387273279978,0,0,1,0,25.0,80,0.188,25.8,108.7,119.4,-10.7,0.111,1.6,0.052,0.62,0.191,0.084,4477,4.8,9.9,0.486,2064.0,True
core_kispert_was_25,Corey Kispert,WAS,2025,2024-25,5705887.0,140588000.0,4.06,bench,53.29999140256418,0,0,1,0,26.0,61,0.23,26.3,108.7,117.1,-8.5,0.094,1.61,0.053,0.584,0.169,0.074,3433,4.2,9.3,0.451,1604.3,True
cory_joseph_tor_17,Cory Joseph,TOR,2017,2016-17,7330000.0,94143000.0,7.79,bench,,0,0,0,0,25.0,80,0.613,25.0,108.8,107.8,1.1,0.2,2.45,0.058,0.518,0.179,0.089,4045,3.7,8.3,0.452,2000.0,True
cory_joseph_ind_18,Cory Joseph,IND,2018,2017-18,7630000.0,99030000.0,7.7,bench,4.092769440654842,0,1,0,0,26.0,82,0.585,27.0,105.4,106.5,-1.1,0.164,2.99,0.059,0.503,0.143,0.078,4506,3.1,7.4,0.424,2214.0,True
cory_joseph_ind_19,Cory Joseph,IND,2019,2018-19,7945000.0,101869000.0,7.8,bench,4.128440366972486,0,0,1,0,27.0,82,0.585,25.2,107.6,102.4,5.2,0.208,4.01,0.066,0.474,0.134,0.087,4280,2.8,6.7,0.412,2066.4,True
cory_joseph_sac_20,Cory Joseph,SAC,2020,2019-20,12000000.0,109140000.0,11.0,starter,51.038388923851485,0,1,0,0,28.0,72,0.431,24.4,107.3,107.6,-0.3,0.199,3.14,0.053,0.517,0.127,0.07,3641,2.4,5.7,0.415,1756.8,True
cory_joseph_det_22,Cory Joseph,DET,2022,2021-22,7310000.0,112414000.0,6.5,bench,-41.98412698412698,0,0,0,0,30.0,65,0.292,24.6,105.3,111.7,-6.4,0.22,2.79,0.053,0.579,0.141,0.081,3290,2.7,6.2,0.445,1599.0,True
cory_joseph_det_23,Cory Joseph,DET,2023,2022-23,5155500.0,123655000.0,4.17,bench,-29.473324213406293,0,0,0,0,31.0,62,0.194,19.8,109.7,113.8,-4.1,0.256,3.88,0.042,0.558,0.149,0.087,2541,2.4,5.7,0.427,1227.6000000000001,True
cory_joseph_orl_25,Cory Joseph,ORL,2025,2024-25,3303771.0,140588000.0,2.35,bench,63.57682751846061,0,1,0,0,33.0,50,0.52,12.2,110.5,106.9,3.6,0.166,4.0,0.06,0.547,0.126,0.075,1252,1.2,3.1,0.403,610.0,True
cour_lee_nyk_17,Courtney Lee,NYK,2017,2016-17,11242000.0,94143000.0,11.94,starter,,0,0,0,0,31.0,77,0.377,31.9,107.4,112.1,-4.7,0.104,2.59,0.051,0.559,0.144,0.077,4948,4.2,9.1,0.456,2456.2999999999997,True
cour_lee_nyk_18,Courtney Lee,NYK,2018,2017-18,11747890.0,99030000.0,11.86,starter,4.499999999999993,0,0,0,0,32.0,76,0.355,30.4,105.3,110.8,-5.5,0.113,2.14,0.048,0.564,0.165,0.085,4718,4.5,9.9,0.454,2310.4,True
cour_lee_dal_20,Courtney Lee,DAL,2020,2019-20,12759670.0,109140000.0,11.69,starter,4.128440366972486,0,0,0,0,34.0,24,0.625,14.4,116.8,110.1,6.7,0.044,1.09,0.044,0.629,0.116,0.052,725,1.7,3.4,0.488,345.6,False
crai_porter_cle_24,Craig Porter,CLE,2024,2023-24,1500000.0,136021000.0,1.1,bench,,0,0,1,0,24.0,51,0.588,12.7,111.7,113.4,-1.6,0.265,2.62,0.088,0.564,0.201,0.113,1313,2.3,4.5,0.509,647.6999999999999,True
crai_porter_cle_25,Craig Porter,CLE,2025,2024-25,1891857.0,140588000.0,1.35,bench,26.12380000000001,0,0,0,0,25.0,51,0.784,10.1,108.3,113.5,-5.2,0.191,1.87,0.063,0.61,0.155,0.091,1084,1.4,2.7,0.514,515.1,True
crai_porter_cle_26,Craig Porter Jr.,CLE,2026,2025-26,2221677.0,154647000.0,1.44,bench,,0,0,0,0,26.0,64,0.672,17.9,116.2,111.6,4.6,0.225,3.47,0.092,0.524,0.119,0.092,2435,1.8,4.0,0.45,1145.6,True
cris_felicio_chi_18,Cristiano Felicio,CHI,2018,2017-18,7843500.0,99030000.0,7.92,bench,,0,0,0,0,25.0,55,0.236,17.8,94.8,111.2,-16.4,0.093,1.02,0.114,0.614,0.133,0.082,2012,2.3,3.9,0.591,979.0,True
cris_felicio_chi_19,Cristiano Felício,CHI,2019,2018-19,8470980.0,101869000.0,8.32,starter,,0,0,0,0,26.0,60,0.267,12.4,103.7,111.7,-8.0,0.07,1.12,0.143,0.568,0.138,0.086,1576,1.6,3.0,0.531,744.0,True
cris_felicio_chi_20,Cristiano Felício,CHI,2020,2019-20,8156500.0,109140000.0,7.47,bench,-3.71243941078836,0,0,0,0,27.0,22,0.273,17.5,111.1,118.8,-7.7,0.053,0.89,0.142,0.671,0.088,0.067,803,1.5,2.5,0.63,385.0,False
d'an_russell_lal_17,D'Angelo Russell,LAL,2017,2016-17,5332800.0,94143000.0,5.66,bench,,0,0,0,0,21.0,63,0.333,28.7,105.2,114.3,-9.1,0.269,1.72,0.06,0.518,0.264,0.099,3775,5.6,13.8,0.405,1808.1,True
d'an_russell_brk_18,D'Angelo Russell,BRK,2018,2017-18,5562360.0,99030000.0,5.62,bench,4.304680468046795,0,1,1,0,22.0,48,0.333,25.7,105.2,112.4,-7.2,0.348,1.69,0.072,0.509,0.295,0.109,2652,5.8,14.0,0.414,1233.6,True
d'an_russell_brk_19,D'Angelo Russell,BRK,2019,2018-19,7019698.0,101869000.0,6.89,bench,26.19999424704622,0,0,1,0,23.0,81,0.519,30.2,108.1,107.9,0.2,0.392,2.23,0.06,0.533,0.311,0.141,5227,8.1,18.7,0.434,2446.2,True
d'an_russell_min_21,D'Angelo Russell,MIN,2021,2020-21,28649250.0,109140000.0,26.25,max,5.000000000000004,1,0,0,0,25.0,42,0.381,28.5,109.7,116.8,-7.0,0.323,2.18,0.044,0.555,0.283,0.114,2591,6.7,15.5,0.431,1197.0,True
d'an_russell_min_22,D'Angelo Russell,MIN,2022,2021-22,30013500.0,112414000.0,26.7,max,4.761904761904767,1,0,0,0,26.0,65,0.6,31.9,114.5,109.8,4.7,0.32,2.79,0.05,0.544,0.246,0.114,4431,6.2,15.0,0.411,2073.5,True
d'an_russell_lal_24,D'Angelo Russell,LAL,2024,2023-24,17307693.0,136021000.0,12.72,starter,-44.84087291153763,0,0,0,0,28.0,76,0.605,32.7,116.5,113.9,2.6,0.261,3.09,0.047,0.588,0.222,0.103,5348,6.5,14.2,0.456,2485.2000000000003,True
d'an_russell_was_26,D'Angelo Russell,WAS,2026,2025-26,5685000.0,154647000.0,3.68,bench,-69.58641862665749,0,1,0,0,30.0,26,0.346,19.0,107.9,111.3,-3.4,0.328,2.12,0.057,0.511,0.261,0.098,1070,3.6,8.9,0.405,494.0,False
d.j._augustin_orl_17,D.J. Augustin,ORL,2017,2016-17,7250000.0,94143000.0,7.7,bench,,0,0,0,0,29.0,78,0.372,19.7,95.5,110.1,-14.6,0.237,2.32,0.037,0.524,0.194,0.08,3101,2.5,6.6,0.377,1536.6,True
d.j._augustin_orl_18,D.J. Augustin,ORL,2018,2017-18,7250000.0,99030000.0,7.32,bench,0.0,0,0,0,0,30.0,75,0.307,23.5,102.5,106.3,-3.8,0.251,2.33,0.044,0.615,0.182,0.107,3656,3.3,7.2,0.452,1762.5,True
d.j._augustin_orl_19,D.J. Augustin,ORL,2019,2018-19,7250000.0,101869000.0,7.12,bench,0.0,0,0,0,0,31.0,81,0.519,28.0,110.4,107.2,3.2,0.258,3.33,0.044,0.616,0.169,0.103,4683,3.9,8.4,0.47,2268.0,True
d.j._augustin_orl_20,D.J. Augustin,ORL,2020,2019-20,7250000.0,109140000.0,6.64,bench,0.0,0,0,0,0,32.0,57,0.491,24.9,106.2,104.6,1.5,0.281,3.05,0.041,0.554,0.184,0.102,2961,3.2,8.1,0.399,1419.3,True
d.j._augustin_tot_22,D.J. Augustin,TOT,2022,2021-22,7622467.0,112414000.0,6.78,bench,14.336999283150044,0,1,0,1,34.0,55,0.273,16.1,106.9,117.5,-10.6,0.176,1.91,0.038,0.61,0.139,0.071,1866,1.7,4.0,0.423,885.5000000000001,True
d.j._wilson_mil_19,D.J. Wilson,MIL,2019,2018-19,2534280.0,101869000.0,2.49,bench,18.6994154676259,0,0,0,0,23.0,48,0.771,18.4,107.0,102.2,4.9,0.08,1.63,0.112,0.515,0.141,0.075,1933,2.2,5.2,0.414,883.1999999999999,True
daqu_jeffries_cho_25,DaQuan Jeffries,CHO,2025,2024-25,2425404.0,140588000.0,1.73,bench,67.76710472526402,0,1,0,0,27.0,47,0.191,22.8,106.6,118.2,-11.6,0.073,1.51,0.06,0.518,0.136,0.046,2179,2.5,6.2,0.405,1071.6000000000001,True
dais_nix_hou_23,Daishen Nix,HOU,2023,2022-23,1563518.0,123655000.0,1.26,bench,,0,0,0,0,21.0,57,0.263,16.0,106.2,114.4,-8.2,0.191,1.53,0.052,0.447,0.149,0.045,1928,1.4,4.2,0.342,912.0,True
dala_banton_por_25,Dalano Banton,POR,2025,2024-25,2196970.0,140588000.0,1.56,bench,8.77672294878562,0,0,0,0,25.0,67,0.418,16.7,110.2,111.8,-1.5,0.213,1.86,0.056,0.497,0.237,0.089,2353,3.0,7.6,0.391,1118.8999999999999,True
dale_terry_chi_24,Dalen Terry,CHI,2024,2023-24,3350760.0,136021000.0,2.46,bench,4.9934198157548515,0,0,0,0,21.0,59,0.458,11.5,112.9,110.7,2.2,0.151,2.53,0.083,0.512,0.127,0.063,1411,1.2,2.7,0.439,678.5,True
dale_terry_chi_25,Dalen Terry,CHI,2025,2024-25,3510480.0,140588000.0,2.5,bench,4.766679798015971,0,0,1,0,22.0,73,0.452,13.5,104.0,111.6,-7.6,0.136,1.83,0.057,0.546,0.142,0.056,2188,1.6,3.7,0.448,985.5,True
dalt_knecht_lal_25,Dalton Knecht,LAL,2025,2024-25,3819120.0,140588000.0,2.72,bench,,0,0,0,0,24.0,78,0.603,19.2,112.2,114.9,-2.8,0.067,1.78,0.073,0.594,0.181,0.087,3063,3.3,7.1,0.461,1497.6,True
dalt_knecht_lal_26,Dalton Knecht,LAL,2026,2025-26,4010160.0,154647000.0,2.59,bench,5.002199459561374,0,0,0,0,25.0,54,0.63,10.2,105.2,113.7,-8.5,0.059,0.91,0.068,0.568,0.171,0.069,1166,1.6,3.5,0.455,550.8,True
dami_jones_gsw_19,Damian Jones,GSW,2019,2018-19,1544951.0,101869000.0,1.52,bench,17.70059827321271,0,0,1,0,24.0,24,0.625,17.1,114.2,111.1,3.0,0.084,1.75,0.094,0.72,0.113,0.072,855,2.2,3.1,0.716,410.40000000000003,False
dami_jones_atl_20,Damian Jones,ATL,2020,2019-20,2305057.0,109140000.0,2.11,bench,49.199359720793744,0,1,0,0,25.0,55,0.273,16.1,104.7,117.3,-12.6,0.057,1.25,0.115,0.712,0.113,0.08,1929,2.2,3.2,0.68,885.5000000000001,True
dami_jones_tot_21,Damian Jones,TOT,2021,2020-21,1467242.0,109140000.0,1.34,bench,-36.346823527574365,0,1,1,1,26.0,39,0.615,14.0,104.9,110.0,-5.1,0.075,1.12,0.109,0.712,0.12,0.083,1167,1.8,2.6,0.68,546.0,True
dami_jones_sac_22,Damian Jones,SAC,2022,2021-22,1977011.0,112414000.0,1.76,bench,34.743348404693975,0,1,0,0,27.0,56,0.339,18.2,106.7,113.5,-6.8,0.106,1.17,0.12,0.701,0.163,0.11,2116,3.1,4.8,0.658,1019.1999999999999,True
dami_lillard_por_17,Damian Lillard,POR,2017,2016-17,24328425.0,94143000.0,25.84,max,,1,0,0,0,26.0,75,0.507,35.9,111.8,110.4,1.4,0.277,2.23,0.067,0.586,0.304,0.159,5511,8.8,19.8,0.444,2692.5,True
dami_lillard_por_18,Damian Lillard,POR,2018,2017-18,26153057.0,99030000.0,26.41,max,7.500000513802263,1,0,0,0,27.0,73,0.603,36.6,110.7,104.5,6.1,0.301,2.33,0.058,0.594,0.295,0.165,5489,8.5,19.4,0.439,2671.8,True
