id,AGE,GP,W_PCT,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,AST_TO,REB_PCT,TS_PCT,USG_PCT,PIE,POSS,FGM_PG,FGA_PG,FG_PCT
a.j._lawson_tor_25,24.0,26,0.538,18.7,109.7,111.1,-1.4,0.093,2.07,0.08,0.542,0.189,0.082,1050,3.1,7.3,0.421
aj_green_mil_24,24.0,56,0.625,11.0,114.0,110.5,3.5,0.068,2.5,0.053,0.617,0.15,0.068,1269,1.5,3.5,0.423
aj_green_mil_25,25.0,73,0.603,22.7,114.0,107.6,6.4,0.086,2.7,0.051,0.621,0.123,0.058,3487,2.5,5.8,0.429
aj_green_mil_26,26.0,78,0.397,29.1,113.1,116.7,-3.6,0.09,2.03,0.046,0.627,0.135,0.058,4704,3.4,7.9,0.424
aj_johnson_tot_25,20.0,29,0.276,22.0,104.1,115.6,-11.5,0.178,2.17,0.042,0.48,0.173,0.053,1342,2.8,7.3,0.385
aaro_gordon_tot_21,25.0,50,0.58,27.7,112.5,110.4,2.1,0.165,1.66,0.102,0.547,0.204,0.095,2868,4.6,10.0,0.463
aaro_harrison_dal_18,23.0,9,0.222,25.9,98.1,112.2,-14.1,0.072,3.67,0.049,0.392,0.147,0.022,479,2.1,7.7,0.275
aaro_holiday_tot_22,25.0,63,0.54,16.2,106.8,108.2,-1.4,0.223,2.28,0.058,0.544,0.182,0.088,2113,2.4,5.4,0.447
aaro_jackson_hou_18,32.0,1,0.0,34.5,88.1,107.8,-19.8,0.053,1.0,0.044,0.405,0.149,-0.01,67,3.0,9.0,0.333
aaro_wiggins_okc_22,23.0,50,0.26,24.2,104.5,112.6,-8.1,0.083,1.26,0.069,0.556,0.149,0.062,2546,3.1,6.7,0.463
adam_mokoka_chi_20,21.0,11,0.273,10.2,121.4,104.4,17.1,0.043,2.0,0.044,0.538,0.11,0.023,238,1.1,2.5,0.429
adam_bal_mem_26,22.0,8,0.125,30.2,99.6,130.0,-30.3,0.119,3.17,0.049,0.573,0.134,0.052,530,3.5,8.5,0.412
adem_bona_phi_25,22.0,58,0.207,15.6,107.4,114.0,-6.6,0.043,0.44,0.13,0.714,0.135,0.093,1900,2.3,3.3,0.703
admi_schofield_was_20,23.0,33,0.273,11.2,102.9,110.0,-7.1,0.057,2.14,0.059,0.502,0.118,0.035,791,1.1,2.8,0.38
admi_schofield_orl_22,25.0,38,0.263,12.3,100.3,113.8,-13.5,0.084,1.19,0.088,0.538,0.143,0.055,977,1.4,3.4,0.419
admi_schofield_orl_23,26.0,37,0.378,12.2,104.7,113.0,-8.3,0.103,1.94,0.068,0.587,0.139,0.055,941,1.5,3.3,0.451
al_horford_bos_21,35.0,28,0.393,27.9,102.2,109.1,-6.9,0.206,3.24,0.114,0.538,0.221,0.131,1639,5.8,12.9,0.45
al-f_aminu_tot_21,30.0,23,0.217,18.9,102.8,109.0,-6.2,0.101,1.11,0.125,0.469,0.138,0.075,887,1.7,4.3,0.384
alan_williams_pho_17,24.0,47,0.234,15.1,106.2,105.1,1.2,0.049,0.62,0.188,0.547,0.203,0.127,1509,2.9,5.7,0.517
alec_burks_tot_19,27.0,64,0.297,21.5,103.6,114.6,-11.1,0.142,1.97,0.084,0.523,0.185,0.091,2857,3.0,7.4,0.405
alec_burks_tot_20,28.0,66,0.318,26.6,103.5,109.8,-6.3,0.179,2.08,0.077,0.561,0.23,0.119,3729,4.9,11.6,0.418
alec_burks_tot_24,32.0,66,0.273,18.4,107.8,118.5,-10.7,0.115,1.83,0.06,0.536,0.234,0.087,2547,3.2,8.6,0.369
alec_peters_pho_18,23.0,20,0.1,11.2,108.9,101.7,7.3,0.073,3.0,0.076,0.523,0.151,0.071,481,1.4,3.7,0.378
alee_ford_orl_22,24.0,5,0.4,14.7,98.6,120.7,-22.1,0.043,0.5,0.099,0.35,0.148,0.022,142,1.2,4.0,0.3
alex_caruso_lal_18,24.0,37,0.432,15.2,100.5,100.8,-0.3,0.185,1.79,0.056,0.519,0.128,0.062,1202,1.4,3.1,0.431
alex_caruso_lal_19,25.0,25,0.32,21.2,105.6,102.4,3.2,0.205,1.83,0.058,0.569,0.184,0.096,1140,3.1,6.9,0.445
alex_len_tot_20,27.0,55,0.327,17.6,102.3,107.8,-5.4,0.083,0.91,0.149,0.6,0.176,0.118,2119,3.2,5.8,0.555
alex_poythress_phi_17,23.0,6,0.0,26.1,105.8,115.9,-10.0,0.052,1.67,0.092,0.548,0.162,0.08,325,4.2,9.0,0.463
alex_poythress_atl_19,25.0,21,0.333,14.5,101.5,111.5,-10.0,0.085,1.31,0.117,0.571,0.14,0.069,671,1.9,3.9,0.494
alex_reese_tot_25,26.0,15,0.267,14.4,117.3,111.8,5.5,0.023,0.67,0.103,0.641,0.123,0.079,468,1.7,3.6,0.481
aliz_johnson_brk_21,25.0,18,0.556,10.5,107.5,112.1,-4.5,0.11,1.56,0.22,0.638,0.175,0.174,398,2.2,3.8,0.588
alle_crabbe_tot_20,28.0,37,0.135,17.6,97.5,112.5,-15.0,0.073,1.94,0.053,0.47,0.122,0.043,1443,1.7,4.8,0.356
alon_williams_was_26,26.0,4,0.5,25.2,122.5,106.9,15.6,0.14,2.4,0.128,0.745,0.141,0.133,218,4.0,6.5,0.615
amir_coffey_lac_22,25.0,69,0.478,22.7,110.1,111.0,-0.9,0.112,2.76,0.06,0.598,0.154,0.086,3258,3.1,6.8,0.453
amir_coffey_tot_26,28.0,46,0.435,10.7,107.6,109.8,-2.2,0.076,3.0,0.057,0.594,0.117,0.068,1001,1.2,2.5,0.487
ande_garcia_uta_26,25.0,5,0.2,33.8,105.8,115.6,-9.8,0.107,2.0,0.117,0.394,0.094,0.052,364,1.8,5.8,0.31
andr_drummond_tot_20,26.0,57,0.368,33.0,107.0,112.0,-5.0,0.133,0.75,0.229,0.553,0.253,0.153,3867,7.3,13.8,0.533
andr_drummond_tot_22,28.0,73,0.575,19.7,112.2,109.8,2.4,0.13,1.14,0.23,0.574,0.181,0.14,2957,3.4,5.9,0.57
andr_ingram_lal_18,32.0,2,0.5,32.1,109.2,95.1,14.1,0.149,2.33,0.046,0.655,0.136,0.099,142,4.0,8.5,0.471
andr_jackson_mil_24,22.0,57,0.579,10.0,112.3,119.6,-7.3,0.113,1.79,0.102,0.596,0.097,0.044,1220,0.9,1.8,0.5
andr_roberson_brk_21,29.0,5,0.8,12.6,100.0,118.4,-18.4,0.098,2.0,0.118,0.202,0.117,0.023,129,0.4,2.8,0.143
andr_bogut_gsw_19,34.0,11,0.727,12.2,114.3,110.5,3.9,0.104,1.38,0.208,0.523,0.148,0.092,286,1.6,3.3,0.5
andr_harrison_tot_19,24.0,17,0.353,10.9,103.2,108.7,-5.5,0.194,2.0,0.053,0.443,0.171,0.025,378,0.9,3.1,0.302
andr_white_atl_18,25.0,15,0.067,13.9,91.6,110.3,-18.6,0.05,0.75,0.072,0.461,0.16,0.049,455,1.7,4.9,0.342
andr_wiggins_tot_20,25.0,54,0.278,34.4,107.7,112.8,-5.1,0.18,1.5,0.07,0.536,0.269,0.104,4008,8.1,18.1,0.447
andr_wiggins_tot_25,30.0,60,0.45,30.7,109.4,111.7,-2.3,0.137,1.6,0.069,0.566,0.238,0.105,3831,6.3,14.0,0.448
anfe_simons_tot_26,27.0,55,0.564,24.9,116.9,114.0,3.0,0.151,1.97,0.047,0.576,0.227,0.096,2791,5.2,11.8,0.44
anth_davis_tot_25,32.0,51,0.588,33.4,113.3,112.9,0.5,0.182,1.6,0.173,0.588,0.301,0.179,3515,9.2,17.8,0.516
anth_lamb_hou_21,23.0,24,0.125,17.3,105.1,114.3,-9.2,0.08,1.21,0.079,0.523,0.144,0.05,896,1.9,4.9,0.39
anth_lamb_gsw_23,25.0,62,0.581,19.3,112.5,110.8,1.7,0.111,1.78,0.089,0.61,0.136,0.073,2548,2.4,5.1,0.471
anth_morrow_tot_17,31.0,49,0.51,14.6,105.6,105.1,0.4,0.052,4.17,0.02,0.505,0.158,0.055,1492,2.0,5.1,0.389
anth_tolliver_det_18,33.0,79,0.468,22.2,105.9,105.0,0.9,0.076,1.55,0.067,0.663,0.144,0.086,3581,2.8,6.0,0.464
anto_blakeney_chi_18,21.0,19,0.158,16.5,108.2,109.4,-1.3,0.096,1.82,0.049,0.471,0.227,0.064,650,2.8,7.5,0.371
anto_reeves_nop_25,24.0,44,0.136,15.0,107.3,117.5,-10.2,0.089,1.3,0.047,0.579,0.183,0.072,1386,2.6,5.6,0.456
anze_pasecniks_was_20,24.0,27,0.333,16.2,109.6,109.4,0.2,0.058,0.75,0.117,0.551,0.151,0.057,950,2.3,4.3,0.526
armo_brooks_hou_21,23.0,20,0.15,26.0,103.9,115.6,-11.7,0.09,1.36,0.061,0.565,0.175,0.068,1114,3.9,9.6,0.406
armo_brooks_brk_24,26.0,10,0.3,10.4,127.7,114.0,13.7,0.06,1.67,0.079,0.448,0.188,0.054,213,1.5,4.6,0.326
arro_afflalo_orl_18,32.0,53,0.302,12.9,100.9,107.6,-6.8,0.066,1.43,0.046,0.516,0.127,0.042,1388,1.2,3.1,0.401
asht_hagans_por_24,24.0,19,0.158,16.6,105.3,106.5,-1.1,0.244,1.8,0.069,0.51,0.144,0.068,636,1.5,3.7,0.408
aust_reaves_lal_22,24.0,61,0.459,23.2,110.8,109.0,1.8,0.101,2.75,0.066,0.6,0.121,0.076,3007,2.4,5.2,0.459
aver_bradley_tot_18,27.0,46,0.478,31.2,104.0,108.3,-4.2,0.105,0.93,0.04,0.496,0.229,0.06,2918,5.6,13.6,0.414
aver_bradley_tot_19,28.0,63,0.492,30.2,108.7,110.2,-1.5,0.114,1.71,0.044,0.496,0.16,0.047,4005,3.9,9.7,0.408
aver_bradley_lal_20,29.0,49,0.735,24.2,111.3,104.0,7.4,0.07,1.34,0.047,0.537,0.153,0.055,2546,3.5,7.8,0.444
aver_bradley_tot_21,30.0,27,0.222,22.3,105.3,115.5,-10.2,0.108,1.64,0.046,0.487,0.146,0.039,1284,2.4,6.3,0.374
axel_toupane_tot_17,24.0,4,0.5,11.9,95.9,108.3,-12.5,0.0,0.0,0.0,0.611,0.084,0.02,97,1.3,2.3,0.556
ayo_dosunmu_chi_22,22.0,77,0.545,27.4,109.1,114.1,-5.0,0.164,2.37,0.052,0.596,0.138,0.07,4418,3.6,6.9,0.52
ayo_dosunmu_tot_26,26.0,69,0.522,27.3,111.7,113.2,-1.5,0.202,2.59,0.059,0.63,0.197,0.114,4040,5.6,10.8,0.517
bj_johnson_orl_22,26.0,4,0.5,16.1,103.8,113.0,-9.2,0.0,0.0,0.107,0.52,0.169,0.083,131,2.8,6.3,0.44
benn_mathurin_tot_26,23.0,54,0.407,30.0,111.4,115.3,-3.9,0.123,1.09,0.088,0.575,0.246,0.105,3408,5.4,12.5,0.43
bez_mbeng_uta_26,23.0,15,0.133,32.8,107.2,120.4,-13.2,0.158,2.82,0.054,0.55,0.106,0.06,1100,3.3,6.7,0.5
bill_garrett_nyk_19,24.0,4,0.25,15.9,97.8,106.4,-8.6,0.189,3.5,0.022,0.452,0.215,0.063,136,2.8,6.8,0.407
bism_biyombo_sas_25,32.0,28,0.357,18.8,108.7,117.9,-9.2,0.079,1.15,0.144,0.576,0.124,0.08,1102,2.4,4.1,0.588
blak_griffin_tot_18,29.0,58,0.483,34.0,108.9,107.0,1.9,0.286,2.02,0.106,0.544,0.285,0.144,4036,7.5,17.2,0.438
blak_griffin_brk_22,33.0,56,0.518,17.1,107.8,112.5,-4.7,0.157,3.39,0.116,0.518,0.167,0.091,2030,2.4,5.6,0.425
blak_hinson_uta_26,26.0,14,0.286,20.4,114.5,107.8,6.7,0.077,3.2,0.053,0.684,0.175,0.101,620,4.2,8.2,0.513
blak_wesley_por_26,23.0,31,0.645,11.6,104.4,113.0,-8.6,0.254,2.0,0.052,0.511,0.189,0.075,791,1.8,4.0,0.452
boba_marjanovic_tot_19,30.0,58,0.534,11.7,105.3,105.3,0.1,0.128,0.92,0.18,0.664,0.222,0.164,1478,2.8,4.5,0.615
bobb_portis_tot_19,24.0,50,0.28,26.0,109.9,114.3,-4.4,0.085,0.97,0.154,0.529,0.241,0.106,2760,5.6,12.6,0.444
bogd_bogdanovic_tot_25,32.0,54,0.611,25.0,112.7,110.0,2.7,0.152,1.97,0.057,0.559,0.183,0.074,2858,3.9,9.1,0.427
boja_bogdanovic_tot_17,28.0,81,0.284,25.7,104.1,110.9,-6.8,0.086,0.85,0.065,0.585,0.219,0.091,4443,4.6,10.4,0.445
boja_bogdanovic_tot_24,35.0,57,0.351,25.9,109.9,121.3,-11.4,0.102,0.96,0.052,0.581,0.242,0.083,3068,5.4,11.9,0.454
bol_bol_den_20,20.0,7,0.286,12.4,113.6,123.3,-9.8,0.103,0.6,0.112,0.617,0.206,0.082,177,2.0,4.0,0.5
bone_hyland_tot_23,22.0,56,0.643,19.4,112.7,118.0,-5.3,0.245,2.1,0.064,0.535,0.271,0.1,2240,4.1,10.2,0.399
bonz_colson_mil_19,23.0,8,0.75,12.3,108.4,117.5,-9.2,0.04,1.0,0.122,0.454,0.174,0.081,227,1.6,4.9,0.333
brad_wanamaker_tot_21,31.0,61,0.475,17.3,101.4,107.1,-5.7,0.251,2.45,0.047,0.489,0.166,0.075,2201,1.9,4.9,0.385
brad_wanamaker_tot_22,32.0,23,0.435,13.9,104.0,110.3,-6.4,0.243,2.39,0.061,0.472,0.146,0.053,657,1.2,3.3,0.364
brad_beal_lac_26,32.0,6,0.333,20.2,119.1,128.5,-9.3,0.106,1.11,0.022,0.476,0.224,0.018,246,3.0,8.0,0.375
bran_carlson_okc_26,26.0,42,0.762,11.6,112.6,114.6,-2.0,0.086,1.81,0.121,0.613,0.185,0.109,1038,2.3,4.4,0.527
bran_boston_lac_22,20.0,51,0.51,14.9,102.9,104.9,-2.0,0.103,1.65,0.066,0.481,0.212,0.083,1609,2.5,6.4,0.385
bran_boston_nop_25,23.0,42,0.19,23.6,108.6,114.8,-6.2,0.14,1.77,0.065,0.535,0.199,0.085,2060,4.0,9.1,0.436
bran_goodwin_atl_20,24.0,34,0.382,12.7,94.5,108.2,-13.8,0.208,1.76,0.076,0.507,0.22,0.094,938,2.2,5.6,0.4
bran_goodwin_cle_22,26.0,36,0.528,13.9,106.3,112.6,-6.3,0.278,2.53,0.068,0.501,0.177,0.088,1009,1.8,4.3,0.416
bran_jennings_mil_18,28.0,14,0.571,14.7,97.7,110.8,-13.1,0.331,2.44,0.073,0.478,0.191,0.097,431,1.9,5.1,0.375
bran_knight_tot_19,27.0,39,0.436,18.9,102.9,114.9,-12.0,0.147,2.37,0.039,0.484,0.178,0.051,1522,2.5,6.7,0.381
bran_knight_tot_20,28.0,25,0.16,18.5,108.8,116.4,-7.6,0.216,1.82,0.047,0.503,0.207,0.052,953,2.4,6.7,0.353
bran_knight_dal_22,30.0,5,0.4,12.9,103.6,107.2,-3.6,0.2,2.0,0.054,0.561,0.216,0.109,138,2.0,5.0,0.4
bran_sampson_chi_19,22.0,14,0.214,15.3,107.9,113.9,-6.0,0.063,0.83,0.038,0.567,0.154,0.043,444,2.0,4.3,0.467
bran_williams_por_22,22.0,24,0.083,26.7,101.2,121.6,-20.4,0.235,1.62,0.055,0.476,0.246,0.069,1346,4.4,11.8,0.372
bran_williams_dal_25,25.0,33,0.455,14.8,109.5,108.8,0.7,0.228,1.95,0.059,0.634,0.218,0.119,1064,3.0,5.7,0.521
brax_key_tot_22,25.0,11,0.455,17.9,113.2,105.2,8.0,0.077,1.0,0.118,0.508,0.184,0.084,418,3.0,6.5,0.458
bria_weber_tot_17,24.0,20,0.6,10.2,100.0,112.9,-12.9,0.168,2.63,0.068,0.462,0.167,0.072,395,1.3,3.0,0.417
bria_weber_tot_18,25.0,18,0.444,13.1,99.4,121.0,-21.6,0.139,1.47,0.074,0.527,0.111,0.058,502,1.1,2.4,0.442
brod_thomas_tot_21,24.0,32,0.188,12.5,103.6,108.1,-4.5,0.115,1.36,0.062,0.487,0.158,0.052,833,1.2,3.4,0.361
bruc_brown_det_19,22.0,74,0.473,19.6,106.5,105.8,0.7,0.087,1.98,0.062,0.469,0.113,0.037,2980,1.7,4.2,0.398
bruc_brown_tot_24,27.0,67,0.388,27.8,115.6,121.4,-5.8,0.132,2.23,0.077,0.563,0.161,0.076,3993,4.1,8.7,0.478
bruc_brown_tot_25,28.0,41,0.366,22.5,104.8,116.8,-11.9,0.133,2.15,0.085,0.504,0.169,0.078,1925,3.2,7.5,0.421
brun_caboclo_mem_19,23.0,34,0.412,23.5,108.4,107.5,0.9,0.091,1.32,0.093,0.571,0.15,0.078,1658,2.8,6.6,0.427
brun_fernando_tot_23,24.0,39,0.333,10.4,105.1,114.0,-8.9,0.117,1.24,0.157,0.571,0.159,0.096,844,1.5,2.9,0.527
bryc_mcgowens_cho_23,20.0,46,0.348,17.1,102.6,112.3,-9.7,0.098,1.26,0.057,0.519,0.147,0.053,1696,1.7,4.4,0.396
bryc_mcgowens_nop_26,23.0,42,0.333,21.0,115.3,118.9,-3.6,0.091,3.65,0.047,0.61,0.136,0.067,1896,2.7,5.6,0.481
bryn_forbes_tot_22,28.0,75,0.48,17.1,109.3,109.8,-0.5,0.086,1.34,0.035,0.574,0.201,0.074,2731,3.1,7.2,0.429
budd_hield_tot_17,24.0,82,0.378,23.0,102.0,107.9,-5.8,0.101,1.2,0.07,0.541,0.209,0.084,3892,4.0,9.4,0.426
budd_hield_tot_22,29.0,81,0.321,30.8,111.4,115.1,-3.6,0.135,1.5,0.068,0.548,0.214,0.084,5242,5.5,13.6,0.406
budd_hield_tot_24,31.0,84,0.548,25.7,116.9,115.7,1.1,0.143,2.29,0.062,0.578,0.186,0.083,4579,4.4,10.1,0.436
budd_hield_tot_26,33.0,51,0.49,16.1,110.2,115.0,-4.9,0.129,1.48,0.069,0.568,0.192,0.085,1773,2.8,6.4,0.437
c.j._williams_lac_18,28.0,38,0.447,18.6,105.4,106.7,-1.2,0.086,2.15,0.038,0.512,0.134,0.053,1470,2.3,5.2,0.442
cj_huntley_pho_26,24.0,4,0.75,10.1,122.4,104.7,17.6,0.053,0.0,0.067,0.545,0.107,0.061,85,1.5,2.8,0.545
cj_mccollum_tot_22,30.0,62,0.452,34.6,112.1,114.0,-1.9,0.238,2.48,0.062,0.553,0.269,0.119,4437,8.6,18.8,0.46
cj_mccollum_tot_26,34.0,76,0.487,29.8,113.6,112.0,1.5,0.194,2.17,0.051,0.566,0.247,0.105,4870,6.9,15.2,0.455
cj_miles_ind_17,30.0,76,0.513,23.4,107.7,106.0,1.7,0.041,1.2,0.065,0.592,0.179,0.086,3609,3.7,8.5,0.434
cj_miles_tor_18,31.0,70,0.714,19.1,109.8,101.8,8.0,0.061,1.41,0.055,0.545,0.214,0.077,2807,3.2,8.6,0.379
cj_miles_tot_19,32.0,53,0.623,16.2,103.8,105.5,-1.7,0.061,1.2,0.051,0.504,0.173,0.056,1864,2.1,5.9,0.36
cj_miles_was_20,33.0,10,0.4,16.1,112.3,113.6,-1.3,0.091,3.0,0.034,0.472,0.169,0.048,366,1.9,5.9,0.322
cale_love_por_26,24.0,49,0.49,20.7,108.2,114.5,-6.3,0.187,1.98,0.053,0.497,0.228,0.079,2175,3.9,10.0,0.388
cale_martin_cho_20,24.0,18,0.333,17.6,103.2,102.4,0.8,0.122,1.53,0.058,0.595,0.152,0.077,633,2.1,4.7,0.44
cale_martin_mia_22,26.0,60,0.617,22.9,111.8,106.2,5.7,0.068,1.23,0.085,0.611,0.158,0.094,2823,3.5,6.8,0.507
cale_martin_tot_25,29.0,45,0.378,27.1,106.5,112.8,-6.3,0.116,1.7,0.073,0.513,0.143,0.063,2504,2.9,6.8,0.424
cale_swanigan_tot_20,23.0,27,0.444,10.7,108.0,114.5,-6.5,0.138,0.84,0.176,0.597,0.132,0.054,624,1.0,1.7,0.596
cam_reddish_tot_22,22.0,49,0.408,20.7,103.2,113.0,-9.8,0.078,0.84,0.048,0.543,0.213,0.079,2118,3.4,8.3,0.404
cam_reddish_tot_23,23.0,40,0.35,24.7,108.9,117.8,-9.0,0.085,1.21,0.043,0.561,0.166,0.064,2087,3.5,7.8,0.446
cam_reynolds_min_19,24.0,19,0.316,13.7,107.5,112.4,-4.9,0.073,2.6,0.057,0.58,0.141,0.063,548,1.7,4.1,0.423
cam_spencer_mem_25,25.0,25,0.56,10.1,116.4,109.6,6.8,0.182,5.67,0.056,0.587,0.148,0.087,543,1.4,3.3,0.415
came_johnson_tot_23,27.0,42,0.595,28.6,115.3,108.7,6.6,0.099,2.11,0.076,0.617,0.202,0.113,2471,5.3,11.3,0.47
came_mcgriff_por_22,24.0,3,0.0,15.3,122.3,115.1,7.3,0.086,0.0,0.144,0.47,0.122,0.084,94,1.7,4.7,0.357
came_oliver_hou_21,24.0,4,0.25,21.8,111.2,116.4,-5.2,0.086,1.67,0.114,0.619,0.174,0.095,188,4.8,8.3,0.576
came_oliver_atl_22,25.0,2,0.5,21.7,122.5,123.3,-0.9,0.097,0.0,0.083,0.705,0.167,0.104,89,5.0,7.5,0.667
came_payne_tot_17,22.0,31,0.516,14.9,97.1,103.2,-6.1,0.195,1.9,0.05,0.407,0.212,0.041,946,2.1,6.2,0.332
came_payne_pho_20,25.0,8,1.0,22.9,119.6,96.5,23.1,0.182,2.18,0.081,0.612,0.182,0.109,398,4.1,8.5,0.485
came_payne_phi_26,31.0,22,0.545,17.0,105.5,113.6,-8.1,0.22,5.27,0.055,0.514,0.183,0.096,817,2.5,6.8,0.376
cari_levert_tot_21,26.0,47,0.511,31.6,111.9,112.1,-0.2,0.255,2.4,0.068,0.531,0.279,0.116,3231,7.6,17.3,0.441
cari_levert_tot_22,27.0,58,0.397,30.7,112.7,114.5,-1.8,0.219,2.3,0.06,0.525,0.252,0.098,3634,6.5,14.7,0.444
cari_levert_tot_25,30.0,64,0.719,24.9,120.5,113.4,7.2,0.178,2.83,0.062,0.582,0.191,0.094,3437,4.4,9.4,0.467
carm_anthony_hou_19,35.0,10,0.4,29.4,102.3,112.2,-9.9,0.028,0.63,0.088,0.513,0.199,0.074,611,4.9,12.1,0.405
cars_edwards_det_22,24.0,4,0.25,19.8,108.5,114.4,-5.9,0.25,2.8,0.033,0.378,0.179,0.042,165,2.3,7.5,0.3
cass_stanley_det_22,22.0,9,0.333,17.2,100.9,105.2,-4.3,0.043,0.67,0.055,0.516,0.148,0.056,327,2.1,5.1,0.413
chan_comanche_por_23,27.0,1,0.0,20.8,95.6,163.6,-68.1,0.0,0.0,0.075,0.518,0.14,0.039,45,3.0,5.0,0.6
chan_hutchison_tot_21,25.0,25,0.44,13.8,106.8,112.0,-5.2,0.061,0.85,0.106,0.469,0.155,0.061,766,1.6,4.1,0.379
chan_johnson_brk_26,23.0,17,0.235,20.4,107.0,116.0,-9.0,0.165,1.8,0.12,0.635,0.16,0.099,728,3.0,5.5,0.543
chan_frye_tot_18,35.0,53,0.528,13.1,111.9,103.7,8.2,0.077,1.81,0.097,0.599,0.151,0.092,1451,2.0,4.0,0.491
char_bassey_sas_23,22.0,35,0.257,14.5,109.1,111.5,-2.4,0.131,1.17,0.185,0.658,0.152,0.121,1090,2.5,3.9,0.644
char_bassey_tot_26,25.0,13,0.308,11.7,107.2,120.1,-13.0,0.078,1.17,0.184,0.681,0.161,0.136,321,2.4,3.6,0.66
char_brown_okc_21,24.0,9,0.111,16.9,100.3,113.0,-12.7,0.08,1.5,0.051,0.422,0.14,0.021,330,1.4,4.8,0.302
chas_randle_tot_17,24.0,26,0.308,11.5,107.2,106.4,0.8,0.173,1.79,0.053,0.586,0.193,0.084,613,1.5,3.8,0.408
chas_randle_was_19,26.0,49,0.388,15.2,104.8,110.6,-5.8,0.182,2.26,0.036,0.555,0.16,0.053,1603,1.9,4.4,0.419
chas_randle_gsw_20,27.0,3,0.667,13.5,110.3,112.4,-2.0,0.161,0.0,0.027,0.377,0.08,0.034,87,0.0,1.3,0.0
chas_randle_orl_21,28.0,41,0.244,20.4,97.7,112.7,-15.0,0.143,1.61,0.045,0.515,0.154,0.054,1759,2.2,5.8,0.388
chau_brown_tot_22,23.0,5,0.2,20.7,104.1,112.8,-8.7,0.056,4.0,0.071,0.447,0.146,0.049,218,2.0,6.4,0.313
chei_diallo_nop_17,20.0,17,0.529,11.7,99.8,111.9,-12.1,0.031,0.57,0.176,0.51,0.198,0.113,419,2.1,4.5,0.474
chei_diallo_det_22,25.0,3,0.0,10.2,82.2,132.9,-50.7,0.0,0.0,0.176,0.517,0.145,0.075,73,1.0,2.7,0.375
chim_metu_sac_21,24.0,36,0.389,13.6,108.7,116.4,-7.8,0.08,0.97,0.118,0.571,0.194,0.083,1063,2.5,5.0,0.508
chin_onuaku_hou_17,20.0,5,0.4,10.3,95.6,136.6,-41.0,0.086,0.75,0.103,0.799,0.105,0.072,113,1.0,1.4,0.714
chri_boucher_bos_26,33.0,9,0.444,10.5,114.3,109.9,4.4,0.042,3.0,0.086,0.392,0.128,0.04,189,0.9,2.8,0.32
chri_chiozza_tot_20,24.0,28,0.5,14.3,107.8,98.5,9.3,0.295,2.59,0.059,0.499,0.175,0.095,884,2.0,5.0,0.393
chri_chiozza_brk_21,25.0,22,0.545,10.6,105.9,102.9,3.0,0.382,4.06,0.049,0.461,0.2,0.093,493,1.4,4.0,0.352
chri_chiozza_gsw_22,26.0,34,0.618,10.9,100.4,108.3,-7.9,0.264,2.03,0.048,0.407,0.132,0.039,759,0.7,2.4,0.296
chri_paul_lac_26,41.0,16,0.25,14.2,99.4,116.6,-17.3,0.351,3.31,0.062,0.413,0.135,0.064,466,1.1,3.5,0.321
chri_koloko_tot_26,25.0,27,0.593,13.2,106.9,108.2,-1.3,0.064,1.13,0.103,0.453,0.109,0.046,778,1.1,2.7,0.419
chri_wood_tot_19,23.0,21,0.619,11.9,100.9,110.3,-9.4,0.051,0.47,0.147,0.607,0.247,0.146,565,2.9,5.6,0.521
chum_okeke_tot_25,26.0,9,0.222,21.9,115.8,122.1,-6.3,0.101,5.0,0.118,0.641,0.093,0.089,405,2.2,4.4,0.5
coby_white_tot_26,26.0,50,0.58,25.0,117.2,114.0,3.2,0.242,1.56,0.064,0.595,0.283,0.112,2652,5.6,12.5,0.446
cody_martin_tot_25,29.0,53,0.302,22.1,108.1,111.3,-3.2,0.128,2.06,0.088,0.509,0.142,0.08,2462,2.6,6.1,0.418
cody_martin_ind_26,30.0,4,0.0,13.8,79.0,99.2,-20.2,0.065,0.5,0.094,0.277,0.119,0.045,119,0.5,2.5,0.2
cody_zeller_mia_23,30.0,15,0.4,14.4,108.8,119.0,-10.3,0.077,0.71,0.157,0.659,0.175,0.093,445,2.5,3.9,0.627
colb_jones_tot_25,23.0,39,0.308,13.2,104.4,114.8,-10.4,0.123,1.91,0.08,0.544,0.138,0.078,1066,1.5,3.3,0.457
cole_anthony_mem_25,25.0,67,0.522,18.4,107.7,109.0,-1.2,0.253,1.85,0.08,0.531,0.238,0.105,2519,3.4,8.1,0.424
cole_anthony_mil_26,26.0,35,0.343,15.0,103.4,113.1,-9.7,0.354,1.86,0.078,0.483,0.244,0.082,1118,2.8,6.6,0.424
cole_swider_tot_25,26.0,10,0.5,17.0,114.2,100.5,13.7,0.022,0.75,0.072,0.465,0.155,0.046,372,2.2,6.3,0.349
coli_castleton_tot_25,25.0,26,0.577,16.6,106.1,108.2,-2.1,0.092,1.22,0.123,0.536,0.125,0.074,915,1.8,3.8,0.469
coll_gillespie_pho_25,26.0,33,0.364,14.0,115.6,118.4,-2.8,0.235,4.59,0.086,0.578,0.17,0.105,947,2.1,4.8,0.43
coll_sexton_tot_26,27.0,68,0.368,23.7,110.5,113.6,-3.0,0.217,1.58,0.045,0.615,0.248,0.113,3462,5.3,10.9,0.485
